Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,,,0,
1911,13.045961,27.95967,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1912,13.349311,28.664835,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1913,13.276033,27.453316,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1914,14.11768,28.267126,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1915,13.464624,29.909523,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1916,14.177748,27.77311,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1917,12.898071,27.00112,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1918,12.55884,27.924658,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1919,13.075274,29.048468,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1920,14.128689,27.527397,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1921,14.310959,27.214834,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1922,13.109918,28.65927,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1923,,,0,
1924,,,0,
1925,12.233791,27.934902,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1926,13.333241,29.233706,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1927,,,0,
1928,12.986539,28.011204,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1929,12.371031,28.03599,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1930,12.88595,27.095867,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1931,13.4825,27.829477,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1932,13.320879,28.022928,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1933,13.930959,27.110714,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1934,13.163361,26.54022,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1935,11.988219,27.675825,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1936,13.088798,27.98552,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1937,12.9685955,27.820662,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1938,13.680274,27.673002,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1939,12.825415,27.19452,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1940,13.017416,28.13634,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1941,13.213425,27.588736,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1942,13.82493,28.039179,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1943,12.453889,27.793425,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1944,13.045605,28.078142,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1945,13.746027,28.328493,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
1946,12.974794,28.970684,1,"=""1e4ac07c-abcf-409e-9d1a-8dfacd30259d"""
