Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1959,,,0,
1960,,,0,
1961,,,0,
1962,21.719559,32.437847,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1963,20.572727,32.45801,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1964,,,0,
1965,,,0,
1966,,,0,
1967,,,0,
1968,,,0,
1969,21.547766,32.665363,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1970,22.304987,32.844597,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1971,,,0,
1972,,,0,
1973,22.68237,32.613724,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1974,,,0,
1975,,,0,
1976,,,0,
1977,21.601397,32.0507,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1978,,,0,
1979,,,0,
1980,21.63178,32.69752,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1981,,,0,
1982,,,0,
1983,22.32674,32.79248,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1984,21.608767,32.527824,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1985,21.674795,32.36959,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1986,21.731956,33.119286,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1987,21.76493,32.970684,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1988,22.41448,33.15847,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1989,21.766575,32.81233,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1990,21.58,32.846302,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1991,21.049314,32.438904,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1992,21.743715,32.966393,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1993,21.405817,32.697807,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1994,21.346302,32.855343,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1995,22.19233,32.664932,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1996,21.97541,32.769398,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1997,21.458082,32.84904,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1998,23.073076,33.26685,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
1999,21.896986,32.206867,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2000,21.772131,32.005463,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2001,21.992054,33.00192,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2002,21.911507,33.216164,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2003,22.186302,33.34849,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2004,21.692896,32.839344,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2005,22.168219,33.206573,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2006,21.795069,32.41906,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2007,22.016987,32.78,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2008,22.141256,32.742622,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2009,21.77863,33.12548,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2010,23.255617,32.90356,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2011,21.719727,32.4,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2012,21.889345,32.859837,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2013,22.284931,33.15918,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2014,21.596437,32.74767,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2015,21.578356,32.822193,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2016,22.84685,33.86456,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2017,,,0,
2018,22.118889,33.016903,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2019,21.903013,32.805233,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2020,22.601913,33.137157,1,"=""9dce4c80-1359-4110-9f33-830aff2f260e"""
2021,,,0,
