Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1913,,,0,
1914,,,0,
1915,11.296712,21.91452,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1916,10.981148,20.917534,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1917,10.749315,20.644657,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1918,11.878082,22.162088,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1919,11.803561,22.21346,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1920,11.263388,21.45519,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1921,11.690411,22.575275,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1922,11.158082,21.984932,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1923,11.522739,22.116713,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1924,,,0,
1925,11.308767,21.689863,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1926,11.353972,22.49452,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1927,,,0,
1928,,,0,
1929,,,0,
1930,,,0,
1931,,,0,
1932,11.397802,22.107988,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1933,11.188235,22.1225,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1934,11.465084,22.685911,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1935,10.88137,21.673351,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1936,11.162842,22.238356,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1937,11.653571,22.126373,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1938,11.943251,22.76033,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1939,11.765,22.056078,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1940,11.417033,22.360714,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1941,11.699721,21.979889,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1942,,,0,
1943,,,0,
1944,,,0,
1945,11.784806,22.073204,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,,,0,
1952,,,0,
1953,,,0,
1954,,,0,
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,,,0,
1964,,,0,
1965,,,0,
1966,,,0,
1967,,,0,
1968,,,0,
1969,12.210113,22.430422,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1970,,,0,
1971,,,0,
1972,,,0,
1973,12.653462,22.02652,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1974,,,0,
1975,,,0,
1976,,,0,
1977,,,0,
1978,12.453038,21.559944,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1979,12.350959,22.53726,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1980,12.785246,23.290163,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1981,,,0,
1982,,,0,
1983,,,0,
1984,,,0,
1985,12.710497,22.13812,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,,,0,
1991,12.532591,23.016945,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1992,,,0,
1993,,,0,
1994,,,0,
1995,,,0,
1996,12.276503,23.45847,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1997,12.500274,23.216713,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1998,12.493956,23.21405,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
1999,12.473699,22.807398,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2000,12.522677,22.865026,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2001,12.132876,22.541643,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2002,12.066301,23.729315,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2003,12.229041,22.88137,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2004,12.424044,23.151365,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2005,12.414795,24.263288,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2006,12.331233,22.970959,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2007,12.609315,23.971506,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2008,12.300824,23.463562,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2009,12.523288,23.64767,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2010,12.254247,22.783287,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2011,13.034246,23.14219,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2012,12.11612,24.180769,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2013,13.199174,24.825209,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2014,12.921096,23.9537,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2015,12.573699,23.427671,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2016,12.14918,23.32548,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2017,12.258356,23.847946,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2018,12.757852,23.96685,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2019,12.538904,24.669315,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2020,12.610656,24.0153,1,"=""e313699a-cd50-412b-b6a5-56c93da9c87e"""
2021,,,0,
